feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,D,G_F_D.png,training,2,14,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
C,G,D,G_C_D.png,training,2,15,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
C,Y,D,Y_C_D.png,training,2,16,9,high,color,feet,Y,G,C,F,12,9_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
C,G,D,G_C_D.png,training,3,17,3,low,color,feet,Y,G,C,F,12,3_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
F,Y,D,Y_F_D.png,training,3,18,6,high,color,feet,Y,G,C,F,12,6_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
C,Y,D,Y_C_D.png,training,3,19,9,high,color,feet,Y,G,C,F,12,9_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
C,G,L,G_C_L.png,training,3,20,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
F,Y,L,Y_F_L.png,training,3,21,7,high,color,feet,Y,G,C,F,12,7_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
F,G,D,G_F_D.png,training,3,22,1,low,color,feet,Y,G,C,F,12,1_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
C,Y,L,Y_C_L.png,training,3,23,9,high,color,feet,Y,G,C,F,12,9_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
F,G,L,G_F_L.png,training,3,24,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_F_L.png","low,low,high,high,high,low,high,low"
