feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,L,G_C_L.png,training,2,11,1,low,color,feet,Y,G,F,C,20,1_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,Y,D,Y_F_D.png,training,2,12,5,high,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
C,Y,L,Y_C_L.png,training,2,13,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,Y,L,Y_F_L.png,training,2,14,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,G,L,G_F_L.png,training,2,15,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,G,D,G_F_D.png,training,2,16,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
C,G,D,G_C_D.png,training,3,17,6,low,color,feet,Y,G,F,C,20,6_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
C,Y,D,Y_C_D.png,training,3,18,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
C,Y,L,Y_C_L.png,training,3,19,8,high,color,feet,Y,G,F,C,20,8_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,G,L,G_F_L.png,training,3,20,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,Y,L,Y_F_L.png,training,3,21,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,Y,D,Y_F_D.png,training,3,22,9,high,color,feet,Y,G,F,C,20,9_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
C,G,L,G_C_L.png,training,3,23,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
F,G,D,G_F_D.png,training,3,24,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low"
