feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,L,Y_F_L.png,training,2,11,3,low,feet,color,C,F,Y,G,1,3_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
F,G,L,G_F_L.png,training,2,12,3,low,feet,color,C,F,Y,G,1,3_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
F,G,D,G_F_D.png,training,2,13,6,low,feet,color,C,F,Y,G,1,6_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
C,Y,L,Y_C_L.png,training,2,14,10,high,feet,color,C,F,Y,G,1,10_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
C,G,L,G_C_L.png,training,2,15,7,high,feet,color,C,F,Y,G,1,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
C,G,D,G_C_D.png,training,2,16,8,high,feet,color,C,F,Y,G,1,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
C,G,L,G_C_L.png,training,3,17,8,high,feet,color,C,F,Y,G,1,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
F,G,L,G_F_L.png,training,3,18,2,low,feet,color,C,F,Y,G,1,2_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
F,Y,L,Y_F_L.png,training,3,19,5,low,feet,color,C,F,Y,G,1,5_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
C,Y,L,Y_C_L.png,training,3,20,7,high,feet,color,C,F,Y,G,1,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
F,G,D,G_F_D.png,training,3,21,2,low,feet,color,C,F,Y,G,1,2_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
C,Y,D,Y_C_D.png,training,3,22,8,high,feet,color,C,F,Y,G,1,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
F,Y,D,Y_F_D.png,training,3,23,2,low,feet,color,C,F,Y,G,1,2_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
C,G,D,G_C_D.png,training,3,24,6,high,feet,color,C,F,Y,G,1,6_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png","high,low,low,high,high,low,low,high"
