consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,tail_rel,color_rel,shape_rel,shape_high,shape_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.8961,475.3761,1,[5.483100000023796],[5.483100000023796],"Square body, straight tail",475.3836,475.8757,0,18,18,18,1,N,Y,S,N_Y_S.png,training,3,19,6,medium,tail,color,shape,N,T,B,Y,H1,L2,I1,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.8782,487.1983,1,[8.32270000004769],[8.32270000004769],"Round body, straight tail.",487.2026,487.6952,0,19,19,19,1,N,Y,C,N_Y_C.png,training,3,20,6,medium,tail,color,shape,N,T,B,Y,H1,L2,I2,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.6972,494.3767,1,[3.683700000047679],[3.683700000047679],"Square body, curly tail",494.3837,494.8754,0,20,20,20,1,T,Y,S,T_Y_S.png,training,3,21,5,low,tail,color,shape,N,T,B,Y,L1,L2,I1,S,C,40,5_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.8779,506.8252,1,[8.949399999976208],[8.949399999976208],"Blue color, square body, curly tail.",506.8301,507.3256,0,21,21,21,1,T,B,S,T_B_S.png,training,3,22,6,medium,tail,color,shape,N,T,B,Y,L1,H2,I1,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.3287,552.8593,1,[42.533100000023865],[42.533100000023865],"Round body, curly tail.",552.8644,553.3587,0,22,22,22,1,T,Y,C,T_Y_C.png,training,3,23,5,low,tail,color,shape,N,T,B,Y,L1,L2,I2,S,C,40,5_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3618,561.0928,1,[4.733399999976086],[4.733399999976086],"Square body, straight tail.",561.0968,561.5925,0,23,23,23,1,N,B,S,N_B_S.png,training,3,24,6,high,tail,color,shape,N,T,B,Y,H1,H2,I1,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.5932,566.9262,1,[2.3331999999285244],[2.3331999999285244],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,B,C,T_B_C.png,training,1,1,6,medium,tail,color,shape,N,T,B,Y,L1,H2,I2,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,566.9533,649.6426,"[4,4,2,3,2,5,5,3]",1,[1.1665000000000418],[1.1665000000000418],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.6477,656.3121,,,No,5.7375,,,1,[0.9363999999761745],[0.9363999999761745],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.3163,658.3243,,,No,1.1177,,,1,[0.8988000000714464],[0.8988000000714464],0,1,1,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.3262,663.6258,,,No,1.1447,,,1,[4.16599999999994],[4.16599999999994],0,2,2,2,1,shape,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the BODY of sperks,Did body shape matter to how much food sperks ate?,"Square, Circular",,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.6266,670.292,0,[],[],0,[],[],1,[4.66700000000003],[4.66700000000003],0,[],[],,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.2924,690.8957,,1,[19.61510000002386],[19.61510000002386],
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
