consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.965,340.059,1,[1.113999999999976],[1.113999999999976],Wings ,340.06,340.562,0,18,18,18,1,T,Y,C,T_Y_C.png,training,3,19,7,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,167,7_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.567,347.146,1,[3.5989999999999895],[3.5989999999999895],Just hungry ,347.147,347.648,0,19,19,19,1,N,Y,C,N_Y_C.png,training,3,20,7,high,color,wing,tail,Y,B,N,T,H2,H1,I2,C,S,167,7_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.654,351.215,1,[0.5660000000000309],[0.5660000000000309],Diet ,351.216,351.715,0,20,20,20,1,T,B,S,T_B_S.png,training,3,21,1,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,167,1_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.72,364.635,1,[9.935999999999979],[9.935999999999979],Maybe just depends on the day not the color ,364.636,365.136,0,21,21,21,1,T,Y,S,T_Y_S.png,training,3,22,3,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,167,3_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.14,379.639,1,[11.586999999999989],[11.586999999999989],Keep a low profile,379.64,380.14,0,22,22,22,1,T,B,C,T_B_C.png,training,3,23,3,low,color,wing,tail,Y,B,N,T,L2,L1,I2,C,S,167,3_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.145,388.225,1,[5.0849999999999795],[5.0849999999999795],Eating her emotions ,388.226,388.726,0,23,23,23,1,N,Y,S,N_Y_S.png,training,3,24,7,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,167,7_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.733,394.909,1,[3.17999999999995],[3.180999999999983],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,Y,C,T_Y_C.png,training,1,1,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,167,6_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,394.93,417.987,"[7,4,5,6,6,6,7,7]",1,[1.2630000000000337],[1.2630000000000337],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.996,426.689,,,No,8.08,,,1,[0.6310000000000286],[0.6310000000000286],0,0,0,2,1,wing,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the WINGS or PAWS of sperks,Did wings or paws matter to how much food sperks ate?,"Wings, Paws",,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.694,429.122,,,No,2,,,1,[0.44599999999996953],[0.44599999999996953],0,1,1,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.127,430.972,,,No,1.433,,,1,[0.4300000000000068],[0.4300000000000068],0,2,2,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.973,433.052,0,[],[],0,[],[],1,[0.09399999999999409],[0.09399999999999409],0,[],[],,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.052,436.758,,1,[2.714999999999975],[2.714999999999975],
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
