consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,color_high,color_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.638,234.383,1,[1.75],[1.75],Blue and straight tail,234.384,234.882,0,19,19,19,1,T,B,S,T_B_S.png,training,3,20,4,low,wing,color,tail,N,T,Y,B,L1,L2,I1,C,S,79,4_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.888,239.318,1,[1.4350000000000023],[1.4350000000000023],Wings,239.319,239.816,0,20,20,20,1,T,Y,C,T_Y_C.png,training,3,21,2,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,C,S,79,2_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.82,245.302,1,[2.484999999999957],[2.484999999999957],Blue with wings,245.302,245.8,0,21,21,21,1,T,B,C,T_B_C.png,training,3,22,4,low,wing,color,tail,N,T,Y,B,L1,L2,I2,C,S,79,4_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.806,249.654,1,[0.8530000000000086],[0.8530000000000086],Curly tail,249.655,250.151,0,22,22,22,1,N,B,C,N_B_C.png,training,3,23,7,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,C,S,79,7_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.157,255.57,1,[2.41700000000003],[2.41700000000003],Straight tail and wings,255.571,256.069,0,23,23,23,1,T,Y,S,T_Y_S.png,training,3,24,6,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,C,S,79,6_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.077,261.254,1,[2.184000000000026],[2.184000000000026],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,S,N_Y_S.png,training,1,1,8,high,wing,color,tail,N,T,Y,B,H1,H2,I1,C,S,79,8_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,261.266,286.343,"[7,5,4,5,8,5,3,5]",1,[0.9350000000000591],[0.9350000000000591],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.35,293.826,,,No,6.742,,,1,[0.75],[0.75],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.831,304.444,5,9.965,Yes,2.781,0,5.948,1,[1.6330000000000382],[1.6330000000000382],0,1,1,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",Curly,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.449,308.711,,,No,3.697,,,1,[0.5830000000000268],[0.5830000000000268],0,2,2,2,1,wing,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the WINGS or PAWS of sperks,Did wings or paws matter to how much food sperks ate?,"Wings, Paws",,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.712,312.73,0,[],[],0,[],[],1,[2.018000000000029],[2.018000000000029],0,[],[],,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.73,318.814,,1,[5.084000000000003],[5.084000000000003],
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
