consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.7459,320.0208,1,[2.2813000000119246],[2.2813000000119246],blue with tail 8,320.0209,320.5197,0,18,18,18,1,N,B,S,N_B_S.png,training,3,19,8,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,163,8_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.5217,325.1429,1,[1.6363999999761063],[1.6363999999761063],blue with both 4,325.1431,325.6368,0,19,19,19,1,T,B,S,T_B_S.png,training,3,20,4,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,163,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.6417,330.3878,1,[1.7503000000119187],[1.7503000000119187],blue both 3,330.3879,330.8868,0,20,20,20,1,T,B,C,T_B_C.png,training,3,21,3,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,163,3_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.8933,338.5563,1,[4.667199999988043],[4.667299999952263],yellow and tail 7,338.5565,339.0525,0,21,21,21,1,N,Y,S,N_Y_S.png,training,3,22,7,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,163,7_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0593,386.8183,1,[44.76409999996423],[44.76409999996423],yellow and tail ,386.8184,387.3186,0,22,22,22,1,N,Y,C,N_Y_C.png,training,3,23,6,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,163,6_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.3311,463.9,1,[73.58109999996424],[73.58119999998809],wings yellow 4,463.9027,464.3964,0,23,23,23,1,T,Y,C,T_Y_C.png,training,3,24,4,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,163,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.3981,469.0317,1,[1.63510000002384],[1.6352000000476892],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,Y,S,T_Y_S.png,training,1,1,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,163,6_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,469.0826,504.6154,"[4,4,6,4,7,7,8,5]",1,[0.6897999999523563],[0.6897999999523563],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.625,509.5641,,,No,3.9863,,,1,[0.9694999999999254],[0.9694999999999254],0,0,0,2,1,wing,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the WINGS or PAWS of sperks,Did wings or paws matter to how much food sperks ate?,"Wings, Paws",,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.5752,519.7489,2,6.4912,Yes,3.6436,0,9.3979,1,[0.7915999999642054],[0.7915999999642054],0,1,1,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",Curly,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.7581,523.2965,,,No,2.5872,,,1,[0.9803999999761572],[0.9803999999761572],0,2,2,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.2975,528.9615,0,[],[],0,[],[],1,[3.6668000000119036],[3.6668000000119036],0,[],[],,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9627,538.5437,j,1,[8.582800000011844],[8.582800000011844],
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
