consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.6637,178.0355,1,[61.38340000009538],[61.38340000009538],"The sperk was hungry- no tail, yellow, square = 4",178.0359,178.5341,0,0,0,0,1,N,Y,S,N_Y_S.png,training,1,1,4,low,shape,color,tail,C,S,B,Y,I1,L2,L1,N,T,1,4_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5358,222.907,1,[41.37259999990462],[41.37259999990462],"the Sperk was hungry, no tail, blue, square = 4",222.9072,223.4056,0,1,1,1,1,N,B,S,N_B_S.png,training,1,2,4,medium,shape,color,tail,C,S,B,Y,I1,H2,L1,N,T,1,4_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.407,251.0484,1,[24.643299999713946],[24.643299999713946],"No tail, circle, blue =7",251.0485,251.5477,0,2,2,2,1,N,B,C,N_B_C.png,training,1,3,7,high,shape,color,tail,C,S,B,Y,I1,H2,H1,N,T,1,7_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.55,288.1556,1,[33.607699999809256],[33.607699999809256],"Tail, blue, circle =9",288.1558,288.6549,0,3,3,3,1,T,B,C,T_B_C.png,training,1,4,9,high,shape,color,tail,C,S,B,Y,I2,H2,H1,N,T,1,9_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.6572,315.1981,1,[23.543300000190754],[23.543300000190754],"tail, circle yellow =6",315.1982,315.6978,0,4,4,4,1,T,Y,C,T_Y_C.png,training,1,5,6,medium,shape,color,tail,C,S,B,Y,I2,L2,H1,N,T,1,6_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999,355.5549,1,[36.85709999990462],[36.85709999990462],"no tail, yellow circle =5",355.555,356.0535,0,5,5,5,1,N,Y,C,N_Y_C.png,training,1,6,5,medium,shape,color,tail,C,S,B,Y,I1,L2,H1,N,T,1,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0561,387.6125,1,[28.55899999999997],[28.55899999999997],"Tail, yellow, square = 2",387.6125,388.1119,0,6,6,6,1,T,Y,S,T_Y_S.png,training,1,7,2,low,shape,color,tail,C,S,B,Y,I2,L2,L1,N,T,1,2_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.1139,418.5212,1,[27.40909999990464],[27.40909999990464],"Tail, blue, square = 2",418.5214,419.0208,0,7,7,7,1,T,B,S,T_B_S.png,training,1,8,2,medium,shape,color,tail,C,S,B,Y,I2,H2,L1,N,T,1,2_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.023,466.5916,1,[44.57149999999996],[44.571600000381466],"Tail, circle, blue = 7 or 9",466.5917,467.0907,0,8,8,8,1,T,B,C,T_B_C.png,training,2,9,7,high,shape,color,tail,C,S,B,Y,I2,H2,H1,N,T,1,7_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0925,494.6176,1,[24.52680000019069],[24.52680000019069],"No tail, yellow, circle = 2 or 5",494.6177,495.1215,0,9,9,9,1,N,Y,C,N_Y_C.png,training,2,10,2,medium,shape,color,tail,C,S,B,Y,I1,L2,H1,N,T,1,2_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1243,527.0093,1,[28.892199999809236],[28.892299999713828],"Tail, blue, square =6 or 2",527.0094,527.5083,0,10,10,10,1,T,B,S,T_B_S.png,training,2,11,6,medium,shape,color,tail,C,S,B,Y,I2,H2,L1,N,T,1,6_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.5096,555.0022,1,[24.493400000095335],[24.493400000095335],"Tail, Yellow, circle = 5 or 6",555.0023,555.501,0,11,11,11,1,T,Y,C,T_Y_C.png,training,2,12,5,medium,shape,color,tail,C,S,B,Y,I2,L2,H1,N,T,1,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.5027,601.6723,1,[43.17169999980922],[43.17169999980922],"Tail, Yellow, Square =2 or 4",601.6724,602.1719,0,12,12,12,1,T,Y,S,T_Y_S.png,training,2,13,4,low,shape,color,tail,C,S,B,Y,I2,L2,L1,N,T,1,4_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1733,627.5826,1,[22.410499999999956],[22.410499999999956],"No tail, blue square =4 or 5",627.5828,628.0816,0,13,13,13,1,N,B,S,N_B_S.png,training,2,14,5,medium,shape,color,tail,C,S,B,Y,I1,H2,L1,N,T,1,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0829,659.441,1,[28.359200000286023],[28.359200000286023],"No tail, yellow, square = 4 or 1",659.4411,659.9403,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,1,low,shape,color,tail,C,S,B,Y,I1,L2,L1,N,T,1,1_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.9423,686.2508,1,[23.31069999980923],[23.31069999980923],"No tail, blue, circle =7 or 8",686.2508,686.7495,0,15,15,15,1,N,B,C,N_B_C.png,training,2,16,8,high,shape,color,tail,C,S,B,Y,I1,H2,H1,N,T,1,8_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.7507,713.2272,1,[23.477100000381483],[23.477100000381483],"No tail, blue, square =4 or 5",713.2273,713.7261,0,16,16,16,1,N,B,S,N_B_S.png,training,3,17,5,medium,shape,color,tail,C,S,B,Y,I1,H2,L1,N,T,1,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-01-06_12h36.38.946,explain2,2025.1.1,Win32,59.88023952,5fe2bc6c9177396d90ae7f54,695d37637781e687b2ea1995,695d480f6c9ddfd2e0552772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.7281,739.1035,1,[22.376999999999953],[22.376999999999953],"tail, blue, circle =9,7 or 5",739.1036,739.6024,0,17,17,17,1,T,B,C,T_B_C.png,training,3,18,5,high,shape,color,tail,C,S,B,Y,I2,H2,H1,N,T,1,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png","medium,low,high,high,low,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
