wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,C,T_B_C.png,training,2,11,4,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,336,4_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
T,Y,S,T_Y_S.png,training,2,12,2,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,336,2_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
N,B,C,N_B_C.png,training,2,13,5,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,336,5_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
T,B,S,T_B_S.png,training,2,14,7,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,336,7_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
N,B,S,N_B_S.png,training,2,15,7,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,336,7_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
T,Y,C,T_Y_C.png,training,2,16,1,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,336,1_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
N,Y,C,N_Y_C.png,training,3,17,3,low,color,tail,wing,B,Y,S,C,I1,L1,L2,N,T,336,3_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
T,Y,C,T_Y_C.png,training,3,18,2,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,336,2_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
N,Y,S,N_Y_S.png,training,3,19,6,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,N,T,336,6_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
T,B,S,T_B_S.png,training,3,20,6,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,336,6_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
N,B,C,N_B_C.png,training,3,21,4,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,336,4_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
T,B,C,T_B_C.png,training,3,22,5,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,336,5_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
T,Y,S,T_Y_S.png,training,3,23,3,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,336,3_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
N,B,S,N_B_S.png,training,3,24,10,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,336,10_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png","medium,high,low,medium,high,low,medium,medium"
