wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,C,T_B_C.png,training,2,11,6,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,T,N,120,6_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
N,B,S,N_B_S.png,training,2,12,5,high,color,tail,wing,B,Y,S,C,I1,H1,H2,T,N,120,5_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
N,Y,S,N_Y_S.png,training,2,13,5,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,T,N,120,5_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
N,B,C,N_B_C.png,training,2,14,6,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,T,N,120,6_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
T,Y,C,T_Y_C.png,training,2,15,1,low,color,tail,wing,B,Y,S,C,I2,L1,L2,T,N,120,1_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
T,B,S,T_B_S.png,training,2,16,8,high,color,tail,wing,B,Y,S,C,I2,H1,H2,T,N,120,8_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
N,Y,C,N_Y_C.png,training,3,17,5,low,color,tail,wing,B,Y,S,C,I1,L1,L2,T,N,120,5_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
T,B,C,T_B_C.png,training,3,18,6,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,T,N,120,6_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
T,Y,S,T_Y_S.png,training,3,19,5,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,T,N,120,5_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
N,B,C,N_B_C.png,training,3,20,4,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,T,N,120,4_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
T,B,S,T_B_S.png,training,3,21,8,high,color,tail,wing,B,Y,S,C,I2,H1,H2,T,N,120,8_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
N,B,S,N_B_S.png,training,3,22,7,high,color,tail,wing,B,Y,S,C,I1,H1,H2,T,N,120,7_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
T,Y,C,T_Y_C.png,training,3,23,4,low,color,tail,wing,B,Y,S,C,I2,L1,L2,T,N,120,4_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
N,Y,S,N_Y_S.png,training,3,24,3,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,T,N,120,3_food.png,"Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","medium,medium,low,high,high,medium,low,medium"
