wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories
N,B,C,N_B_C.png,training,2,11,3,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,303,3_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
N,Y,S,N_Y_S.png,training,2,12,6,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,303,6_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
N,Y,C,N_Y_C.png,training,2,13,8,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,303,8_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
T,B,C,T_B_C.png,training,2,14,3,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,303,3_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
T,Y,C,T_Y_C.png,training,2,15,7,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,303,7_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
N,B,S,N_B_S.png,training,2,16,3,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,303,3_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
N,B,S,N_B_S.png,training,3,17,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,303,5_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
T,B,C,T_B_C.png,training,3,18,4,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,303,4_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
N,Y,S,N_Y_S.png,training,3,19,9,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,303,9_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
T,B,S,T_B_S.png,training,3,20,5,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,303,5_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
N,Y,C,N_Y_C.png,training,3,21,6,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,303,6_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
N,B,C,N_B_C.png,training,3,22,6,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,303,6_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
T,Y,C,T_Y_C.png,training,3,23,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,303,5_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
T,Y,S,T_Y_S.png,training,3,24,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,303,6_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png","medium,medium,high,medium,low,low,medium,high"
