wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,S,T_B_S.png,training,2,11,7,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,26,7_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
N,B,C,N_B_C.png,training,2,12,7,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,26,7_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
T,Y,S,T_Y_S.png,training,2,13,5,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,26,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
T,Y,C,T_Y_C.png,training,2,14,3,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,26,3_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
T,B,C,T_B_C.png,training,2,15,6,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,26,6_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
N,B,S,N_B_S.png,training,2,16,5,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,26,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
T,Y,S,T_Y_S.png,training,3,17,5,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,26,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
N,Y,C,N_Y_C.png,training,3,18,5,low,color,tail,wing,B,Y,S,C,I1,L1,L2,N,T,26,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
N,B,C,N_B_C.png,training,3,19,7,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,26,7_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
T,B,S,T_B_S.png,training,3,20,4,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,26,4_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
T,Y,C,T_Y_C.png,training,3,21,1,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,26,1_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
N,Y,S,N_Y_S.png,training,3,22,4,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,N,T,26,4_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
T,B,C,T_B_C.png,training,3,23,6,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,26,6_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
N,B,S,N_B_S.png,training,3,24,8,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,26,8_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,low,medium,high,low,medium,high"
