wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,C,N_B_C.png,training,2,11,5,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,53,5_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,Y,C,T_Y_C.png,training,2,12,7,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,53,7_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,B,S,T_B_S.png,training,2,13,6,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,53,6_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
N,Y,S,N_Y_S.png,training,2,14,2,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,53,2_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,Y,S,T_Y_S.png,training,2,15,6,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,53,6_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,B,C,T_B_C.png,training,2,16,7,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,53,7_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,Y,C,T_Y_C.png,training,3,17,8,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,53,8_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,B,C,T_B_C.png,training,3,18,7,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,53,7_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
N,B,C,N_B_C.png,training,3,19,4,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,53,4_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
N,B,S,N_B_S.png,training,3,20,7,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,53,7_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,Y,S,T_Y_S.png,training,3,21,6,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,53,6_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
T,B,S,T_B_S.png,training,3,22,5,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,53,5_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
N,Y,S,N_Y_S.png,training,3,23,3,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,53,3_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
N,Y,C,N_Y_C.png,training,3,24,4,medium,wing,tail,color,T,N,C,S,L1,I1,H2,B,Y,53,4_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,medium,low,high,medium,medium,medium,high"
