wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories
N,Y,S,N_Y_S.png,training,2,11,8,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,391,8_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
N,B,S,N_B_S.png,training,2,12,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,391,4_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
N,B,C,N_B_C.png,training,2,13,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,391,5_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
T,B,S,T_B_S.png,training,2,14,3,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,391,3_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
T,B,C,T_B_C.png,training,2,15,2,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,391,2_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
N,Y,C,N_Y_C.png,training,2,16,6,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,391,6_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
N,B,C,N_B_C.png,training,3,17,3,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,391,3_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
N,Y,C,N_Y_C.png,training,3,18,6,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,391,6_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
T,B,C,T_B_C.png,training,3,19,1,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,391,1_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
N,Y,S,N_Y_S.png,training,3,20,7,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,391,7_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
T,B,S,T_B_S.png,training,3,21,3,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,391,3_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
T,Y,S,T_Y_S.png,training,3,22,7,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,391,7_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
T,Y,C,T_Y_C.png,training,3,23,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,391,6_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
N,B,S,N_B_S.png,training,3,24,6,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,391,6_food.png,"Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,high,medium,medium,low"
