wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,C,N_B_C.png,training,2,13,6,medium,tail,wing,color,C,S,T,N,L2,I2,H1,B,Y,129,6_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
N,Y,S,N_Y_S.png,training,2,14,1,low,tail,wing,color,C,S,T,N,L2,I1,L1,B,Y,129,1_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
T,Y,S,T_Y_S.png,training,2,15,5,medium,tail,wing,color,C,S,T,N,H2,I1,L1,B,Y,129,5_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
T,B,S,T_B_S.png,training,2,16,5,medium,tail,wing,color,C,S,T,N,H2,I2,L1,B,Y,129,5_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
T,B,C,T_B_C.png,training,3,17,7,high,tail,wing,color,C,S,T,N,H2,I2,H1,B,Y,129,7_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
N,Y,C,N_Y_C.png,training,3,18,2,medium,tail,wing,color,C,S,T,N,L2,I1,H1,B,Y,129,2_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
T,Y,C,T_Y_C.png,training,3,19,5,high,tail,wing,color,C,S,T,N,H2,I1,H1,B,Y,129,5_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
N,Y,S,N_Y_S.png,training,3,20,4,low,tail,wing,color,C,S,T,N,L2,I1,L1,B,Y,129,4_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
T,Y,S,T_Y_S.png,training,3,21,5,medium,tail,wing,color,C,S,T,N,H2,I1,L1,B,Y,129,5_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
N,B,S,N_B_S.png,training,3,22,3,low,tail,wing,color,C,S,T,N,L2,I2,L1,B,Y,129,3_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
T,B,S,T_B_S.png,training,3,23,5,medium,tail,wing,color,C,S,T,N,H2,I2,L1,B,Y,129,5_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
N,B,C,N_B_C.png,training,3,24,6,medium,tail,wing,color,C,S,T,N,L2,I2,H1,B,Y,129,6_food.png,"Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,medium,medium,medium,low,high,low,high"
