wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,C,T_B_C.png,training,2,13,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,Y,B,273,6_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
T,Y,C,T_Y_C.png,training,2,14,9,high,wing,tail,color,T,N,C,S,H1,I1,H2,Y,B,273,9_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
T,B,S,T_B_S.png,training,2,15,5,medium,wing,tail,color,T,N,C,S,H1,I2,L2,Y,B,273,5_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
N,Y,S,N_Y_S.png,training,2,16,4,low,wing,tail,color,T,N,C,S,L1,I1,L2,Y,B,273,4_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
T,B,S,T_B_S.png,training,3,17,4,medium,wing,tail,color,T,N,C,S,H1,I2,L2,Y,B,273,4_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
N,Y,S,N_Y_S.png,training,3,18,4,low,wing,tail,color,T,N,C,S,L1,I1,L2,Y,B,273,4_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
N,B,S,N_B_S.png,training,3,19,3,low,wing,tail,color,T,N,C,S,L1,I2,L2,Y,B,273,3_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
T,Y,C,T_Y_C.png,training,3,20,10,high,wing,tail,color,T,N,C,S,H1,I1,H2,Y,B,273,10_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
T,B,C,T_B_C.png,training,3,21,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,Y,B,273,6_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
N,Y,C,N_Y_C.png,training,3,22,2,medium,wing,tail,color,T,N,C,S,L1,I1,H2,Y,B,273,2_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
N,B,C,N_B_C.png,training,3,23,4,medium,wing,tail,color,T,N,C,S,L1,I2,H2,Y,B,273,4_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
T,Y,S,T_Y_S.png,training,3,24,7,medium,wing,tail,color,T,N,C,S,H1,I1,L2,Y,B,273,7_food.png,"Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png","high,medium,low,high,medium,low,medium,medium"
