wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,S,N_Y_S.png,training,2,11,6,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,257,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
N,Y,C,N_Y_C.png,training,2,12,6,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,257,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
N,B,S,N_B_S.png,training,2,13,3,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,257,3_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
T,B,S,T_B_S.png,training,2,14,4,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,257,4_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
T,Y,S,T_Y_S.png,training,2,15,5,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,257,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
T,Y,C,T_Y_C.png,training,2,16,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,257,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
T,B,C,T_B_C.png,training,3,17,10,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,257,10_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
N,Y,S,N_Y_S.png,training,3,18,3,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,257,3_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
N,B,C,N_B_C.png,training,3,19,5,medium,wing,tail,color,T,N,C,S,L1,I1,H2,B,Y,257,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
T,Y,S,T_Y_S.png,training,3,20,5,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,257,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
T,B,S,T_B_S.png,training,3,21,4,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,257,4_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
T,Y,C,T_Y_C.png,training,3,22,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,257,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
N,B,S,N_B_S.png,training,3,23,6,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,257,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
N,Y,C,N_Y_C.png,training,3,24,6,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,257,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png","medium,low,medium,low,high,medium,medium,high"
