wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,S,T_B_S.png,training,2,11,6,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,17,6_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
N,Y,S,N_Y_S.png,training,2,12,2,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,17,2_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
N,B,C,N_B_C.png,training,2,13,8,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,17,8_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
T,B,C,T_B_C.png,training,2,14,7,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,17,7_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
N,B,S,N_B_S.png,training,2,15,3,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,17,3_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
T,Y,C,T_Y_C.png,training,2,16,9,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,17,9_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
N,B,S,N_B_S.png,training,3,17,3,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,17,3_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
T,B,C,T_B_C.png,training,3,18,7,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,17,7_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
T,Y,S,T_Y_S.png,training,3,19,2,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,17,2_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
T,B,S,T_B_S.png,training,3,20,5,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,17,5_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
N,Y,C,N_Y_C.png,training,3,21,5,medium,wing,tail,color,T,N,C,S,L1,I1,H2,B,Y,17,5_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
T,Y,C,T_Y_C.png,training,3,22,7,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,17,7_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
N,B,C,N_B_C.png,training,3,23,5,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,17,5_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
N,Y,S,N_Y_S.png,training,3,24,2,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,17,2_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png","medium,high,low,high,medium,low,medium,medium"
