wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,C,N_B_C.png,training,2,15,5,medium,wing,tail,color,T,N,C,S,L1,I1,H2,Y,B,45,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
N,B,S,N_B_S.png,training,2,16,1,low,wing,tail,color,T,N,C,S,L1,I1,L2,Y,B,45,1_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
T,Y,S,T_Y_S.png,training,3,17,6,medium,wing,tail,color,T,N,C,S,H1,I2,L2,Y,B,45,6_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
N,Y,S,N_Y_S.png,training,3,18,1,low,wing,tail,color,T,N,C,S,L1,I2,L2,Y,B,45,1_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
T,B,C,T_B_C.png,training,3,19,5,high,wing,tail,color,T,N,C,S,H1,I1,H2,Y,B,45,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
N,Y,C,N_Y_C.png,training,3,20,6,medium,wing,tail,color,T,N,C,S,L1,I2,H2,Y,B,45,6_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
T,B,S,T_B_S.png,training,3,21,5,medium,wing,tail,color,T,N,C,S,H1,I1,L2,Y,B,45,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
N,B,S,N_B_S.png,training,3,22,3,low,wing,tail,color,T,N,C,S,L1,I1,L2,Y,B,45,3_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
T,Y,C,T_Y_C.png,training,3,23,8,high,wing,tail,color,T,N,C,S,H1,I2,H2,Y,B,45,8_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
N,B,C,N_B_C.png,training,3,24,6,medium,wing,tail,color,T,N,C,S,L1,I1,H2,Y,B,45,6_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png","medium,high,medium,low,high,medium,medium,low"
