tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,shape_high,shape_low,tail_rel,color_rel,shape_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,C,T_B_C.png,training,2,11,2,low,tail,shape,color,N,T,S,C,L1,I1,L2,Y,B,99,2_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
T,B,S,T_B_S.png,training,2,12,7,medium,tail,shape,color,N,T,S,C,L1,I1,H2,Y,B,99,7_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
N,B,S,N_B_S.png,training,2,13,4,high,tail,shape,color,N,T,S,C,H1,I1,H2,Y,B,99,4_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
T,Y,C,T_Y_C.png,training,2,14,5,low,tail,shape,color,N,T,S,C,L1,I2,L2,Y,B,99,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
N,Y,C,N_Y_C.png,training,2,15,5,medium,tail,shape,color,N,T,S,C,H1,I2,L2,Y,B,99,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
N,B,C,N_B_C.png,training,2,16,5,medium,tail,shape,color,N,T,S,C,H1,I1,L2,Y,B,99,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
N,Y,C,N_Y_C.png,training,3,17,7,medium,tail,shape,color,N,T,S,C,H1,I2,L2,Y,B,99,7_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
T,Y,C,T_Y_C.png,training,3,18,4,low,tail,shape,color,N,T,S,C,L1,I2,L2,Y,B,99,4_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
T,B,C,T_B_C.png,training,3,19,5,low,tail,shape,color,N,T,S,C,L1,I1,L2,Y,B,99,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
T,B,S,T_B_S.png,training,3,20,5,medium,tail,shape,color,N,T,S,C,L1,I1,H2,Y,B,99,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
N,B,S,N_B_S.png,training,3,21,6,high,tail,shape,color,N,T,S,C,H1,I1,H2,Y,B,99,6_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
N,Y,S,N_Y_S.png,training,3,22,8,high,tail,shape,color,N,T,S,C,H1,I2,H2,Y,B,99,8_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
N,B,C,N_B_C.png,training,3,23,5,medium,tail,shape,color,N,T,S,C,H1,I1,L2,Y,B,99,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
T,Y,S,T_Y_S.png,training,3,24,4,medium,tail,shape,color,N,T,S,C,L1,I2,H2,Y,B,99,4_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png","high,medium,medium,high,low,low,medium,medium"
