consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,209.5277,231.9995,1,[19.472699999988066],[19.472699999988066],"Chad Mini here, pretty much based like the chad lizard king mentioned earlier, with big hands and overall size for breeding.",0,[],[],231.9996,232.9991,0,5,5,5,1,F,W,W_F.png,training,2,6,8,high,feet,stripes,F,C,W,E,19,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,233.001,244.0831,1,[8.083599999964264],[8.083599999964264],"Another wimp lizard, you can see how much of a wuss he looks like.",0,[],[],244.0831,245.0826,0,6,6,6,1,C,W,W_C.png,training,2,7,3,low,feet,stripes,F,C,W,E,19,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,245.0841,263.8614,1,[15.785100000023817],[15.785100000023817],"Another king chad with big hands, big feet and a tough appearance. Chad takes what he likes!",0,[],[],263.8615,264.861,0,7,7,7,1,F,E,E_F.png,training,2,8,9,high,feet,stripes,F,C,W,E,19,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,264.8626,281.8619,1,[14.000399999976139],[14.000399999976139],"This is the middle ground, not impressive but not a total beta. He's just average overall.",0,[],[],281.862,282.8615,0,8,8,8,1,C,W,W_C.png,training,3,9,5,low,feet,stripes,F,C,W,E,19,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,282.8631,300.9248,1,[15.062799999952347],[15.062799999952347],On the more wimpy side here; underdeveloped and tiny hands.,0,[],[],300.925,301.9244,0,9,9,9,1,C,E,E_C.png,training,3,10,4,low,feet,stripes,F,C,W,E,19,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,301.9259,317.4254,1,[12.50029999995229],[12.50029999995229],"Omega giga king chad here, ruler of breeding. Massive hands and massive breeding organs.",0,[],[],317.4256,318.4249,0,10,10,10,1,F,W,W_F.png,training,3,11,10,high,feet,stripes,F,C,W,E,19,10_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,318.4264,328.4256,1,[7.007099999964225],[7.007099999964225],"Mini chad again, pretty big, but not king chad.",0,[],[],328.4257,329.4252,0,11,11,11,1,F,E,E_F.png,training,3,12,8,high,feet,stripes,F,C,W,E,19,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,329.4266,353.2413,1,[20.82259999996421],[20.82259999996421],"He's pretty based, but definitely no chad, just a pretty attractive lizard. He can get most mates if he would hit the gym.",0,[],[],353.2414,354.2406,0,12,12,12,1,F,E,E_F.png,training,4,13,7,high,feet,stripes,F,C,W,E,19,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,354.2421,385.7606,1,[28.521600000023852],[28.521600000023852],"Grosslord dingleberry here, nobody wants to date this dork because of his goofy look and teeny tiny breeding parts.",0,[],[],385.7607,386.7601,0,13,13,13,1,C,E,E_C.png,training,4,14,1,low,feet,stripes,F,C,W,E,19,1_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,386.7616,404.803,1,[15.04229999995232],[15.04229999995232],"Okay we're back to slightly above average; bigger hands, but still not totally impressed.",0,[],[],404.8031,405.8025,0,14,14,14,1,F,W,W_F.png,training,4,15,6,high,feet,stripes,F,C,W,E,19,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,405.804,429.1991,1,[21.74369999998811],[21.74369999998811],"Not webbed feet, it appears webbed feet might be a link to fertility.",0,[],[],429.1992,430.199,0,15,15,15,1,C,W,W_C.png,training,4,16,3,low,feet,stripes,F,C,W,E,19,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1991,433.9142,1,[0.7153000000118936],[0.7153000000118936],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,2,low,feet,stripes,F,C,W,E,19,2_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,433.9214,456.9217,"[8,3,3,8]",1,[6.104199999988111],[6.104199999988111],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.9226,483.7699,5,9.2796,Yes,6.1993, Up/Right, Up/Right,24.2817,1,[2.569600000023854],[2.569600000023854],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7714,492.9575,7,8.6191,Yes,4.2132,Webbed,0,8.0053,1,[0.5693999999761559],[0.569500000000005],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.9578,501.7912,0,[],[],0,[],[],1,[6.833700000047713],[6.833700000047713],0,[],[],,,,,,,,,,,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.7914,516.5924,6,6.2236,5,11.9188,1,[4.794299999952386],[4.794299999952386],,,,,,,,
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,516.5926,538.362,"I appreciate you and your team for allowing me to take your study. If you have any other studies, please feel free to send them to me and I will provide you with authentic and thoughtful results. I have completed many studies for different research platforms and will be glad to help you reach a data set worth analyzing sooner.I am well versed in judging AI outputs as well as writing prompts & would be glad to help with those objectives if needed.You can also reach me at gregmw92@gmail.com and I check my e-mail frequently.My Best,Gregory",1,[20.769100000023855],[20.769100000023855],
,019,2026-05-26_08h09.16.068,explain2,2025.1.1,Win32,144.9275362,69e113cb1bd27d25221cbc6e,6a1467432e19321b0c7d6ab2,6a15a97af9061a08dd337ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
