feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,2,G_F2.png,training,2,14,5,low,feet,color,C,F,G,Y,125,5_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
F,Y,2,Y_F2.png,training,2,15,1,low,feet,color,C,F,G,Y,125,1_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
F,G,1,G_F1.png,training,2,16,3,low,feet,color,C,F,G,Y,125,3_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
F,Y,1,Y_F1.png,training,3,17,1,low,feet,color,C,F,G,Y,125,1_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
C,G,1,G_C1.png,training,3,18,5,high,feet,color,C,F,G,Y,125,5_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
C,G,2,G_C2.png,training,3,19,6,high,feet,color,C,F,G,Y,125,6_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
F,Y,2,Y_F2.png,training,3,20,5,low,feet,color,C,F,G,Y,125,5_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
F,G,1,G_F1.png,training,3,21,4,low,feet,color,C,F,G,Y,125,4_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
C,Y,2,Y_C2.png,training,3,22,9,high,feet,color,C,F,G,Y,125,9_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
C,Y,1,Y_C1.png,training,3,23,6,high,feet,color,C,F,G,Y,125,6_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
F,G,2,G_F2.png,training,3,24,4,low,feet,color,C,F,G,Y,125,4_score.png,"Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,low,high,low,low,high,high"
