feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,2,G_F2.png,training,2,13,7,high,feet,color,F,C,Y,G,67,7_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
F,Y,1,Y_F1.png,training,2,14,9,high,feet,color,F,C,Y,G,67,9_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
F,Y,2,Y_F2.png,training,2,15,4,high,feet,color,F,C,Y,G,67,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
F,G,1,G_F1.png,training,2,16,10,high,feet,color,F,C,Y,G,67,10_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
C,G,1,G_C1.png,training,3,17,4,low,feet,color,F,C,Y,G,67,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
F,Y,2,Y_F2.png,training,3,18,8,high,feet,color,F,C,Y,G,67,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
F,G,2,G_F2.png,training,3,19,4,high,feet,color,F,C,Y,G,67,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
F,Y,1,Y_F1.png,training,3,20,8,high,feet,color,F,C,Y,G,67,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
C,Y,2,Y_C2.png,training,3,21,4,low,feet,color,F,C,Y,G,67,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
C,G,2,G_C2.png,training,3,22,1,low,feet,color,F,C,Y,G,67,1_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
C,Y,1,Y_C1.png,training,3,23,5,low,feet,color,F,C,Y,G,67,5_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
F,G,1,G_F1.png,training,3,24,4,high,feet,color,F,C,Y,G,67,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,high,high,high,high,low,low,low"
