feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,1,Y_C1.png,training,2,11,4,low,color,feet,G,Y,F,C,94,4_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
C,Y,2,Y_C2.png,training,2,12,4,low,color,feet,G,Y,F,C,94,4_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
C,G,1,G_C1.png,training,2,13,4,high,color,feet,G,Y,F,C,94,4_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
F,G,1,G_F1.png,training,2,14,8,high,color,feet,G,Y,F,C,94,8_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
C,G,2,G_C2.png,training,2,15,5,high,color,feet,G,Y,F,C,94,5_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
F,Y,2,Y_F2.png,training,2,16,4,low,color,feet,G,Y,F,C,94,4_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
F,Y,1,Y_F1.png,training,3,17,7,low,color,feet,G,Y,F,C,94,7_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
C,G,2,G_C2.png,training,3,18,8,high,color,feet,G,Y,F,C,94,8_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
F,G,2,G_F2.png,training,3,19,6,high,color,feet,G,Y,F,C,94,6_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
C,G,1,G_C1.png,training,3,20,9,high,color,feet,G,Y,F,C,94,9_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
C,Y,2,Y_C2.png,training,3,21,4,low,color,feet,G,Y,F,C,94,4_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
F,Y,2,Y_F2.png,training,3,22,3,low,color,feet,G,Y,F,C,94,3_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
F,G,1,G_F1.png,training,3,23,6,high,color,feet,G,Y,F,C,94,6_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
C,Y,1,Y_C1.png,training,3,24,1,low,color,feet,G,Y,F,C,94,1_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,high,high,low,high,low,low"
