feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,1,Y_F1.png,training,2,14,7,high,feet,color,F,C,Y,G,203,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,Y,1,Y_C1.png,training,2,15,3,low,feet,color,F,C,Y,G,203,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,G,1,G_C1.png,training,2,16,2,low,feet,color,F,C,Y,G,203,2_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,G,1,G_C1.png,training,3,17,3,low,feet,color,F,C,Y,G,203,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,Y,2,Y_F2.png,training,3,18,10,high,feet,color,F,C,Y,G,203,10_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,G,2,G_F2.png,training,3,19,2,high,feet,color,F,C,Y,G,203,2_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,Y,1,Y_C1.png,training,3,20,2,low,feet,color,F,C,Y,G,203,2_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,Y,1,Y_F1.png,training,3,21,7,high,feet,color,F,C,Y,G,203,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,G,2,G_C2.png,training,3,22,5,low,feet,color,F,C,Y,G,203,5_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,Y,2,Y_C2.png,training,3,23,4,low,feet,color,F,C,Y,G,203,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,G,1,G_F1.png,training,3,24,6,high,feet,color,F,C,Y,G,203,6_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
