feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,1,Y_C1.png,training,2,11,5,high,color,feet,Y,G,F,C,212,5_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
C,Y,2,Y_C2.png,training,2,12,9,high,color,feet,Y,G,F,C,212,9_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
F,G,1,G_F1.png,training,2,13,6,low,color,feet,Y,G,F,C,212,6_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
F,Y,1,Y_F1.png,training,2,14,6,high,color,feet,Y,G,F,C,212,6_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
F,Y,2,Y_F2.png,training,2,15,8,high,color,feet,Y,G,F,C,212,8_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
C,G,2,G_C2.png,training,2,16,1,low,color,feet,Y,G,F,C,212,1_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
F,G,2,G_F2.png,training,3,17,5,low,color,feet,Y,G,F,C,212,5_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
C,G,2,G_C2.png,training,3,18,4,low,color,feet,Y,G,F,C,212,4_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
C,Y,2,Y_C2.png,training,3,19,5,high,color,feet,Y,G,F,C,212,5_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
F,G,1,G_F1.png,training,3,20,5,low,color,feet,Y,G,F,C,212,5_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
C,Y,1,Y_C1.png,training,3,21,9,high,color,feet,Y,G,F,C,212,9_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
F,Y,1,Y_F1.png,training,3,22,5,high,color,feet,Y,G,F,C,212,5_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
F,Y,2,Y_F2.png,training,3,23,7,high,color,feet,Y,G,F,C,212,7_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
C,G,1,G_C1.png,training,3,24,1,low,color,feet,Y,G,F,C,212,1_score.png,"Resources/Y_F1.png,Resources/G_C2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,low,low,high,high,high"
