feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,2,15,4,low,feet,color,C,F,Y,G,117,4_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
F,G,2,G_F2.png,training,2,16,1,low,feet,color,C,F,Y,G,117,1_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
C,Y,1,Y_C1.png,training,3,17,6,high,feet,color,C,F,Y,G,117,6_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
F,Y,2,Y_F2.png,training,3,18,4,low,feet,color,C,F,Y,G,117,4_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
F,G,2,G_F2.png,training,3,19,5,low,feet,color,C,F,Y,G,117,5_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
C,G,1,G_C1.png,training,3,20,7,high,feet,color,C,F,Y,G,117,7_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
F,G,1,G_F1.png,training,3,21,3,low,feet,color,C,F,Y,G,117,3_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
F,Y,1,Y_F1.png,training,3,22,2,low,feet,color,C,F,Y,G,117,2_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
C,Y,2,Y_C2.png,training,3,23,7,high,feet,color,C,F,Y,G,117,7_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
C,G,2,G_C2.png,training,3,24,6,high,feet,color,C,F,Y,G,117,6_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png","low,high,low,low,high,high,low,high"
