feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,2,G_C2.png,training,2,13,4,low,color,feet,Y,G,C,F,24,4_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,Y,1,Y_F1.png,training,2,14,8,high,color,feet,Y,G,C,F,24,8_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,Y,2,Y_C2.png,training,2,15,7,high,color,feet,Y,G,C,F,24,7_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,Y,2,Y_F2.png,training,2,16,8,high,color,feet,Y,G,C,F,24,8_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,Y,1,Y_F1.png,training,3,17,10,high,color,feet,Y,G,C,F,24,10_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,Y,1,Y_C1.png,training,3,18,10,high,color,feet,Y,G,C,F,24,10_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,G,2,G_F2.png,training,3,19,1,low,color,feet,Y,G,C,F,24,1_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,G,1,G_C1.png,training,3,20,4,low,color,feet,Y,G,C,F,24,4_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,Y,2,Y_C2.png,training,3,21,9,high,color,feet,Y,G,C,F,24,9_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,Y,2,Y_F2.png,training,3,22,4,high,color,feet,Y,G,C,F,24,4_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,G,2,G_C2.png,training,3,23,5,low,color,feet,Y,G,C,F,24,5_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,G,1,G_F1.png,training,3,24,4,low,color,feet,Y,G,C,F,24,4_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
