feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,2,11,10,high,color,feet,Y,G,C,F,36,10_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
C,Y,2,Y_C2.png,training,2,12,7,high,color,feet,Y,G,C,F,36,7_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
F,G,1,G_F1.png,training,2,13,3,low,color,feet,Y,G,C,F,36,3_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
C,G,2,G_C2.png,training,2,14,2,low,color,feet,Y,G,C,F,36,2_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
F,G,2,G_F2.png,training,2,15,3,low,color,feet,Y,G,C,F,36,3_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
C,G,1,G_C1.png,training,2,16,7,low,color,feet,Y,G,C,F,36,7_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
F,Y,1,Y_F1.png,training,3,17,10,high,color,feet,Y,G,C,F,36,10_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
C,Y,2,Y_C2.png,training,3,18,8,high,color,feet,Y,G,C,F,36,8_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
C,Y,1,Y_C1.png,training,3,19,9,high,color,feet,Y,G,C,F,36,9_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
F,Y,2,Y_F2.png,training,3,20,7,high,color,feet,Y,G,C,F,36,7_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
F,G,2,G_F2.png,training,3,21,3,low,color,feet,Y,G,C,F,36,3_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
C,G,2,G_C2.png,training,3,22,5,low,color,feet,Y,G,C,F,36,5_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
F,G,1,G_F1.png,training,3,23,4,low,color,feet,Y,G,C,F,36,4_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
C,G,1,G_C1.png,training,3,24,4,low,color,feet,Y,G,C,F,36,4_score.png,"Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","high,low,high,low,high,high,low,low"
