feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,1,G_F1.png,training,2,11,5,low,feet,color,C,F,G,Y,29,5_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
F,G,2,G_F2.png,training,2,12,4,low,feet,color,C,F,G,Y,29,4_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
F,Y,1,Y_F1.png,training,2,13,2,low,feet,color,C,F,G,Y,29,2_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
F,Y,2,Y_F2.png,training,2,14,1,low,feet,color,C,F,G,Y,29,1_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
C,Y,1,Y_C1.png,training,2,15,5,high,feet,color,C,F,G,Y,29,5_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
C,G,1,G_C1.png,training,2,16,8,high,feet,color,C,F,G,Y,29,8_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
F,G,1,G_F1.png,training,3,17,5,low,feet,color,C,F,G,Y,29,5_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
C,G,1,G_C1.png,training,3,18,8,high,feet,color,C,F,G,Y,29,8_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
F,Y,1,Y_F1.png,training,3,19,5,low,feet,color,C,F,G,Y,29,5_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
C,Y,1,Y_C1.png,training,3,20,8,high,feet,color,C,F,G,Y,29,8_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
F,Y,2,Y_F2.png,training,3,21,2,low,feet,color,C,F,G,Y,29,2_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
C,G,2,G_C2.png,training,3,22,10,high,feet,color,C,F,G,Y,29,10_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
C,Y,2,Y_C2.png,training,3,23,3,high,feet,color,C,F,G,Y,29,3_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
F,G,2,G_F2.png,training,3,24,1,low,feet,color,C,F,G,Y,29,1_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,high,low,high"
