feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,2,12,3,low,feet,color,C,F,Y,G,53,3_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
F,G,1,G_F1.png,training,2,13,2,low,feet,color,C,F,Y,G,53,2_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
C,G,1,G_C1.png,training,2,14,8,high,feet,color,C,F,Y,G,53,8_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
C,G,2,G_C2.png,training,2,15,7,high,feet,color,C,F,Y,G,53,7_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
F,G,2,G_F2.png,training,2,16,2,low,feet,color,C,F,Y,G,53,2_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
C,Y,1,Y_C1.png,training,3,17,8,high,feet,color,C,F,Y,G,53,8_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
C,G,1,G_C1.png,training,3,18,8,high,feet,color,C,F,Y,G,53,8_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
F,G,1,G_F1.png,training,3,19,1,low,feet,color,C,F,Y,G,53,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
C,Y,2,Y_C2.png,training,3,20,6,high,feet,color,C,F,Y,G,53,6_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
F,Y,2,Y_F2.png,training,3,21,4,low,feet,color,C,F,Y,G,53,4_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
F,G,2,G_F2.png,training,3,22,3,low,feet,color,C,F,Y,G,53,3_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
F,Y,1,Y_F1.png,training,3,23,4,low,feet,color,C,F,Y,G,53,4_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
C,G,2,G_C2.png,training,3,24,10,high,feet,color,C,F,Y,G,53,10_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png","low,high,low,high,high,high,low,low"
