feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,1,Y_F1.png,training,2,12,5,low,feet,color,C,F,Y,G,25,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
C,G,1,G_C1.png,training,2,13,9,high,feet,color,C,F,Y,G,25,9_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
F,Y,2,Y_F2.png,training,2,14,4,low,feet,color,C,F,Y,G,25,4_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
C,G,2,G_C2.png,training,2,15,8,high,feet,color,C,F,Y,G,25,8_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
F,G,1,G_F1.png,training,2,16,5,low,feet,color,C,F,Y,G,25,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
C,Y,1,Y_C1.png,training,3,17,8,high,feet,color,C,F,Y,G,25,8_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
C,G,1,G_C1.png,training,3,18,9,high,feet,color,C,F,Y,G,25,9_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
C,G,2,G_C2.png,training,3,19,5,high,feet,color,C,F,Y,G,25,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
F,Y,1,Y_F1.png,training,3,20,3,low,feet,color,C,F,Y,G,25,3_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
C,Y,2,Y_C2.png,training,3,21,10,high,feet,color,C,F,Y,G,25,10_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
F,G,1,G_F1.png,training,3,22,5,low,feet,color,C,F,Y,G,25,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
F,G,2,G_F2.png,training,3,23,1,low,feet,color,C,F,Y,G,25,1_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
F,Y,2,Y_F2.png,training,3,24,5,low,feet,color,C,F,Y,G,25,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,high,low,high,low,low,high"
