feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,2,Y_C2.png,training,2,11,5,low,color,feet,G,Y,C,F,182,5_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,Y,1,Y_C1.png,training,2,12,3,low,color,feet,G,Y,C,F,182,3_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,G,2,G_C2.png,training,2,13,8,high,color,feet,G,Y,C,F,182,8_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,Y,1,Y_F1.png,training,2,14,2,low,color,feet,G,Y,C,F,182,2_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,G,1,G_C1.png,training,2,15,7,high,color,feet,G,Y,C,F,182,7_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,Y,2,Y_F2.png,training,2,16,1,low,color,feet,G,Y,C,F,182,1_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,G,2,G_C2.png,training,3,17,9,high,color,feet,G,Y,C,F,182,9_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,G,2,G_F2.png,training,3,18,5,high,color,feet,G,Y,C,F,182,5_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,G,1,G_F1.png,training,3,19,6,high,color,feet,G,Y,C,F,182,6_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,Y,1,Y_C1.png,training,3,20,6,low,color,feet,G,Y,C,F,182,6_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,Y,1,Y_F1.png,training,3,21,6,low,color,feet,G,Y,C,F,182,6_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,G,1,G_C1.png,training,3,22,7,high,color,feet,G,Y,C,F,182,7_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,Y,2,Y_C2.png,training,3,23,1,low,color,feet,G,Y,C,F,182,1_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,Y,2,Y_F2.png,training,3,24,5,low,color,feet,G,Y,C,F,182,5_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
