feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,2,G_F2.png,training,2,11,3,low,color,feet,Y,G,F,C,108,3_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,Y,2,Y_C2.png,training,2,12,8,high,color,feet,Y,G,F,C,108,8_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,Y,1,Y_C1.png,training,2,13,10,high,color,feet,Y,G,F,C,108,10_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,G,2,G_C2.png,training,2,14,3,low,color,feet,Y,G,F,C,108,3_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,Y,1,Y_F1.png,training,2,15,7,high,color,feet,Y,G,F,C,108,7_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,G,1,G_F1.png,training,2,16,4,low,color,feet,Y,G,F,C,108,4_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,G,2,G_C2.png,training,3,17,5,low,color,feet,Y,G,F,C,108,5_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,Y,2,Y_F2.png,training,3,18,8,high,color,feet,Y,G,F,C,108,8_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,G,1,G_C1.png,training,3,19,4,low,color,feet,Y,G,F,C,108,4_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,Y,2,Y_C2.png,training,3,20,8,high,color,feet,Y,G,F,C,108,8_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,Y,1,Y_F1.png,training,3,21,10,high,color,feet,Y,G,F,C,108,10_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,G,1,G_F1.png,training,3,22,1,low,color,feet,Y,G,F,C,108,1_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,G,2,G_F2.png,training,3,23,4,low,color,feet,Y,G,F,C,108,4_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,Y,1,Y_C1.png,training,3,24,7,high,color,feet,Y,G,F,C,108,7_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
