feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,2,G_C2.png,training,2,12,4,low,feet,color,F,C,G,Y,179,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
F,G,1,G_F1.png,training,2,13,6,high,feet,color,F,C,G,Y,179,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
F,Y,2,Y_F2.png,training,2,14,6,high,feet,color,F,C,G,Y,179,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
F,Y,1,Y_F1.png,training,2,15,5,high,feet,color,F,C,G,Y,179,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
C,G,1,G_C1.png,training,2,16,2,low,feet,color,F,C,G,Y,179,2_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
F,Y,2,Y_F2.png,training,3,17,9,high,feet,color,F,C,G,Y,179,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
F,Y,1,Y_F1.png,training,3,18,5,high,feet,color,F,C,G,Y,179,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
C,G,1,G_C1.png,training,3,19,6,low,feet,color,F,C,G,Y,179,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
F,G,1,G_F1.png,training,3,20,4,high,feet,color,F,C,G,Y,179,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
C,Y,1,Y_C1.png,training,3,21,2,low,feet,color,F,C,G,Y,179,2_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
F,G,2,G_F2.png,training,3,22,9,high,feet,color,F,C,G,Y,179,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
C,Y,2,Y_C2.png,training,3,23,4,low,feet,color,F,C,G,Y,179,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
C,G,2,G_C2.png,training,3,24,4,low,feet,color,F,C,G,Y,179,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png","low,high,high,high,low,low,high,low"
