feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,2,12,6,high,color,feet,G,Y,F,C,198,6_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
C,Y,2,Y_C2.png,training,2,13,1,low,color,feet,G,Y,F,C,198,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
F,Y,1,Y_F1.png,training,2,14,5,low,color,feet,G,Y,F,C,198,5_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
C,Y,1,Y_C1.png,training,2,15,1,low,color,feet,G,Y,F,C,198,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
F,G,1,G_F1.png,training,2,16,7,high,color,feet,G,Y,F,C,198,7_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
F,Y,1,Y_F1.png,training,3,17,5,low,color,feet,G,Y,F,C,198,5_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
C,G,1,G_C1.png,training,3,18,7,high,color,feet,G,Y,F,C,198,7_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
C,G,2,G_C2.png,training,3,19,7,high,color,feet,G,Y,F,C,198,7_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
C,Y,1,Y_C1.png,training,3,20,1,low,color,feet,G,Y,F,C,198,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
F,G,2,G_F2.png,training,3,21,9,high,color,feet,G,Y,F,C,198,9_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
C,Y,2,Y_C2.png,training,3,22,4,low,color,feet,G,Y,F,C,198,4_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
F,G,1,G_F1.png,training,3,23,10,high,color,feet,G,Y,F,C,198,10_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
F,Y,2,Y_F2.png,training,3,24,4,low,color,feet,G,Y,F,C,198,4_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C2.png","high,low,high,low,high,low,low,high"
