feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,1,Y_F1.png,training,2,12,5,low,color,feet,G,Y,F,C,174,5_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
C,Y,2,Y_C2.png,training,2,13,1,low,color,feet,G,Y,F,C,174,1_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
C,G,1,G_C1.png,training,2,14,7,high,color,feet,G,Y,F,C,174,7_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
F,Y,2,Y_F2.png,training,2,15,1,low,color,feet,G,Y,F,C,174,1_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
C,Y,1,Y_C1.png,training,2,16,2,low,color,feet,G,Y,F,C,174,2_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
F,Y,1,Y_F1.png,training,3,17,3,low,color,feet,G,Y,F,C,174,3_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
C,Y,2,Y_C2.png,training,3,18,3,low,color,feet,G,Y,F,C,174,3_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
F,G,2,G_F2.png,training,3,19,5,high,color,feet,G,Y,F,C,174,5_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
C,G,1,G_C1.png,training,3,20,8,high,color,feet,G,Y,F,C,174,8_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
C,Y,1,Y_C1.png,training,3,21,2,low,color,feet,G,Y,F,C,174,2_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
C,G,2,G_C2.png,training,3,22,8,high,color,feet,G,Y,F,C,174,8_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
F,G,1,G_F1.png,training,3,23,9,high,color,feet,G,Y,F,C,174,9_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
F,Y,2,Y_F2.png,training,3,24,2,low,color,feet,G,Y,F,C,174,2_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","low,low,high,low,high,low,high,high"
