feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,2,11,1,low,feet,color,F,C,Y,G,135,1_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,Y,1,Y_F1.png,training,2,12,7,high,feet,color,F,C,Y,G,135,7_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,G,2,G_F2.png,training,2,13,8,high,feet,color,F,C,Y,G,135,8_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
C,G,2,G_C2.png,training,2,14,5,low,feet,color,F,C,Y,G,135,5_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,G,1,G_F1.png,training,2,15,10,high,feet,color,F,C,Y,G,135,10_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,Y,2,Y_F2.png,training,2,16,10,high,feet,color,F,C,Y,G,135,10_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,G,1,G_F1.png,training,3,17,6,high,feet,color,F,C,Y,G,135,6_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,Y,2,Y_F2.png,training,3,18,8,high,feet,color,F,C,Y,G,135,8_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
C,G,2,G_C2.png,training,3,19,2,low,feet,color,F,C,Y,G,135,2_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
C,G,1,G_C1.png,training,3,20,3,low,feet,color,F,C,Y,G,135,3_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,Y,1,Y_F1.png,training,3,21,8,high,feet,color,F,C,Y,G,135,8_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
C,Y,2,Y_C2.png,training,3,22,4,low,feet,color,F,C,Y,G,135,4_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
F,G,2,G_F2.png,training,3,23,3,high,feet,color,F,C,Y,G,135,3_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
C,Y,1,Y_C1.png,training,3,24,5,low,feet,color,F,C,Y,G,135,5_score.png,"Resources/Y_C2.png,Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,high,low,low,high,low"
