feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,2,11,1,low,color,feet,Y,G,F,C,148,1_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
C,Y,2,Y_C2.png,training,2,12,6,high,color,feet,Y,G,F,C,148,6_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
F,Y,2,Y_F2.png,training,2,13,10,high,color,feet,Y,G,F,C,148,10_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
C,Y,1,Y_C1.png,training,2,14,6,high,color,feet,Y,G,F,C,148,6_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
C,G,2,G_C2.png,training,2,15,3,low,color,feet,Y,G,F,C,148,3_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
F,G,1,G_F1.png,training,2,16,1,low,color,feet,Y,G,F,C,148,1_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
C,Y,2,Y_C2.png,training,3,17,3,high,color,feet,Y,G,F,C,148,3_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
C,G,1,G_C1.png,training,3,18,4,low,color,feet,Y,G,F,C,148,4_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
C,Y,1,Y_C1.png,training,3,19,6,high,color,feet,Y,G,F,C,148,6_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
F,G,2,G_F2.png,training,3,20,5,low,color,feet,Y,G,F,C,148,5_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
F,Y,2,Y_F2.png,training,3,21,9,high,color,feet,Y,G,F,C,148,9_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
F,G,1,G_F1.png,training,3,22,1,low,color,feet,Y,G,F,C,148,1_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
C,G,2,G_C2.png,training,3,23,4,low,color,feet,Y,G,F,C,148,4_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
F,Y,1,Y_F1.png,training,3,24,4,high,color,feet,Y,G,F,C,148,4_score.png,"Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png","low,high,high,high,high,low,low,low"
