feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,1,G_F1.png,training,2,14,7,high,feet,color,F,C,G,Y,63,7_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
F,Y,2,Y_F2.png,training,2,15,7,high,feet,color,F,C,G,Y,63,7_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
C,G,2,G_C2.png,training,2,16,5,low,feet,color,F,C,G,Y,63,5_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
C,G,1,G_C1.png,training,3,17,3,low,feet,color,F,C,G,Y,63,3_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
C,G,2,G_C2.png,training,3,18,2,low,feet,color,F,C,G,Y,63,2_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
C,Y,2,Y_C2.png,training,3,19,1,low,feet,color,F,C,G,Y,63,1_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
F,G,1,G_F1.png,training,3,20,6,high,feet,color,F,C,G,Y,63,6_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
F,G,2,G_F2.png,training,3,21,8,high,feet,color,F,C,G,Y,63,8_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
F,Y,1,Y_F1.png,training,3,22,5,high,feet,color,F,C,G,Y,63,5_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
F,Y,2,Y_F2.png,training,3,23,7,high,feet,color,F,C,G,Y,63,7_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
C,Y,1,Y_C1.png,training,3,24,4,low,feet,color,F,C,G,Y,63,4_score.png,"Resources/Y_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_C1.png","low,high,high,low,low,high,high,low"
